,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
5652,5653,CA-2022-109099,2022-10-06,2022-10-11,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,10009.0,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,40.99,1,0.0,20.0851
5653,5654,US-2019-134187,2019-11-04,2019-11-11,Standard Class,TH-21235,Tiffany House,Corporate,United States,Long Beach,California,90805.0,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,2.94,1,0.0,0.7938000000000001
5661,5662,CA-2021-108875,2021-09-24,2021-10-01,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Aurora,Colorado,80013.0,West,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,21.44,2,0.2,7.503999999999999
5662,5663,CA-2021-108875,2021-09-24,2021-10-01,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Aurora,Colorado,80013.0,West,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,511.05600000000004,9,0.2,-95.82300000000008
5663,5664,CA-2021-141957,2021-07-21,2021-07-21,Same Day,JG-15310,Jason Gross,Corporate,United States,Newark,Ohio,43055.0,East,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,18.656000000000002,2,0.2,1.3992000000000013
5664,5665,CA-2021-141957,2021-07-21,2021-07-21,Same Day,JG-15310,Jason Gross,Corporate,United States,Newark,Ohio,43055.0,East,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.088000000000003,7,0.7,-8.1312
5665,5666,CA-2021-141957,2021-07-21,2021-07-21,Same Day,JG-15310,Jason Gross,Corporate,United States,Newark,Ohio,43055.0,East,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,66.688,1,0.2,4.168000000000003
5666,5667,CA-2021-141957,2021-07-21,2021-07-21,Same Day,JG-15310,Jason Gross,Corporate,United States,Newark,Ohio,43055.0,East,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",99.488,2,0.2,8.705200000000005
5667,5668,CA-2021-142405,2021-06-11,2021-06-15,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Seattle,Washington,98103.0,West,OFF-LA-10004093,Office Supplies,Labels,Avery 486,14.62,2,0.0,6.8713999999999995
5668,5669,CA-2021-142405,2021-06-11,2021-06-15,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Seattle,Washington,98103.0,West,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,53.984,14,0.2,17.544800000000002
5669,5670,CA-2021-142405,2021-06-11,2021-06-15,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Seattle,Washington,98103.0,West,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,3,0.0,132.58980000000003
5670,5671,CA-2020-141012,2020-06-09,2020-06-11,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Pocatello,Idaho,83201.0,West,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,355.36,4,0.0,92.39359999999999
5671,5672,CA-2020-141012,2020-06-09,2020-06-11,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Pocatello,Idaho,83201.0,West,TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,140.376,3,0.2,8.773500000000006
5672,5673,CA-2022-127922,2022-10-27,2022-11-03,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Dallas,Texas,75081.0,Central,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,15.840000000000002,2,0.2,5.543999999999999
5673,5674,CA-2022-127922,2022-10-27,2022-11-03,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Dallas,Texas,75081.0,Central,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,8.448,2,0.2,2.6399999999999997
5674,5675,CA-2021-146318,2021-01-22,2021-01-27,Standard Class,MC-17275,Marc Crier,Consumer,United States,Seattle,Washington,98105.0,West,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,12.96,2,0.0,6.2208000000000006
5675,5676,CA-2019-135993,2019-05-28,2019-06-02,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Seattle,Washington,98115.0,West,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,57.40800000000001,6,0.2,5.740800000000002
5676,5677,CA-2019-135993,2019-05-28,2019-06-02,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Seattle,Washington,98115.0,West,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,27.6,4,0.0,2.2079999999999984
5677,5678,CA-2019-126802,2019-12-29,2020-01-05,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Chicago,Illinois,60610.0,Central,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,38.976,3,0.6,-50.66879999999999
5678,5679,CA-2021-143924,2021-07-28,2021-08-03,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Holland,Michigan,49423.0,Central,OFF-FA-10000735,Office Supplies,Fasteners,Staples,20.439999999999998,7,0.0,9.197999999999999
5679,5680,CA-2021-143924,2021-07-28,2021-08-03,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Holland,Michigan,49423.0,Central,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,109.92,2,0.0,53.8608
5680,5681,CA-2021-141551,2021-09-24,2021-09-30,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Broken Arrow,Oklahoma,74012.0,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,6.38,1,0.0,2.9347999999999996
5681,5682,CA-2021-141551,2021-09-24,2021-09-30,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Broken Arrow,Oklahoma,74012.0,Central,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,6.48,1,0.0,3.1104000000000003
5682,5683,CA-2019-164315,2019-04-02,2019-04-08,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,30605.0,South,OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,15.84,3,0.0,7.128
5683,5684,CA-2019-164315,2019-04-02,2019-04-08,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,30605.0,South,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,1049.93,7,0.0,293.98040000000003
5684,5685,CA-2019-164315,2019-04-02,2019-04-08,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,30605.0,South,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,154.9,5,0.0,40.274
5685,5686,CA-2020-131072,2020-11-05,2020-11-05,Same Day,KL-16645,Ken Lonsdale,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",98.352,3,0.2,35.65259999999999
5686,5687,CA-2019-131541,2019-07-28,2019-07-28,Same Day,CK-12205,Chloris Kastensmidt,Consumer,United States,Apopka,Florida,32712.0,South,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",14.320000000000002,5,0.2,5.191000000000001
5687,5688,CA-2019-131541,2019-07-28,2019-07-28,Same Day,CK-12205,Chloris Kastensmidt,Consumer,United States,Apopka,Florida,32712.0,South,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",129.888,6,0.2,12.98879999999999
5688,5689,CA-2019-131541,2019-07-28,2019-07-28,Same Day,CK-12205,Chloris Kastensmidt,Consumer,United States,Apopka,Florida,32712.0,South,OFF-EN-10000781,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",48.944,7,0.2,16.5186
5689,5690,CA-2020-119550,2020-12-26,2020-12-31,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Houston,Texas,77070.0,Central,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",275.058,3,0.3,-90.3762
5690,5691,US-2020-138093,2020-12-10,2020-12-16,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215.0,East,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,27.36,9,0.0,9.302399999999999
5691,5692,US-2020-138093,2020-12-10,2020-12-16,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215.0,East,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75,5,0.0,20.584999999999994
5692,5693,US-2020-138093,2020-12-10,2020-12-16,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215.0,East,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,134.99,1,0.0,36.4473
5693,5694,US-2020-138093,2020-12-10,2020-12-16,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215.0,East,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,26.400000000000002,5,0.0,12.672
5694,5695,US-2020-138093,2020-12-10,2020-12-16,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215.0,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,542.9399999999999,3,0.0,141.1644
5695,5696,CA-2021-126165,2021-05-05,2021-05-07,Second Class,AH-10465,Amy Hunt,Consumer,United States,San Francisco,California,94109.0,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.08800000000001,2,0.2,-1.777200000000004
5696,5697,CA-2022-126123,2022-10-14,2022-10-18,Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Chicago,Illinois,60623.0,Central,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",27.395999999999997,9,0.8,-42.46380000000002
5697,5698,CA-2022-126123,2022-10-14,2022-10-18,Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Chicago,Illinois,60623.0,Central,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,13.455999999999998,1,0.8,-23.54800000000001
5698,5699,CA-2021-143441,2021-11-05,2021-11-05,Same Day,EB-14170,Evan Bailliet,Consumer,United States,Laredo,Texas,78041.0,Central,OFF-LA-10002312,Office Supplies,Labels,Avery 490,11.840000000000002,1,0.2,4.4399999999999995
5699,5700,CA-2022-148320,2022-11-03,2022-11-08,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,San Francisco,California,94109.0,West,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,35.88,6,0.0,17.581200000000003
5702,5703,US-2019-123519,2019-12-14,2019-12-21,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Marion,Ohio,43302.0,East,OFF-AR-10003829,Office Supplies,Art,Newell 35,2.624,1,0.2,0.2951999999999996
5703,5704,US-2019-123519,2019-12-14,2019-12-21,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Marion,Ohio,43302.0,East,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,136.53,1,0.4,-52.33650000000003
5704,5705,US-2019-123519,2019-12-14,2019-12-21,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Marion,Ohio,43302.0,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,263.96,1,0.2,42.893499999999975
5705,5706,CA-2019-155593,2019-11-03,2019-11-08,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Fairfield,Connecticut,6824.0,East,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,11.64,3,0.0,3.3755999999999986
5706,5707,CA-2022-136000,2022-09-22,2022-09-25,Second Class,SC-20440,Shaun Chance,Corporate,United States,New York City,New York,10009.0,East,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,40.176,3,0.2,14.563799999999997
5707,5708,US-2020-160857,2020-05-08,2020-05-15,Standard Class,NW-18400,Natalie Webber,Consumer,United States,New York City,New York,10024.0,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,79.44,3,0.0,30.1872
5708,5709,US-2020-160857,2020-05-08,2020-05-15,Standard Class,NW-18400,Natalie Webber,Consumer,United States,New York City,New York,10024.0,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,357.93,3,0.0,7.158600000000007
5709,5710,US-2020-160857,2020-05-08,2020-05-15,Standard Class,NW-18400,Natalie Webber,Consumer,United States,New York City,New York,10024.0,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",127.76400000000001,2,0.1,21.294000000000008
5710,5711,US-2020-160857,2020-05-08,2020-05-15,Standard Class,NW-18400,Natalie Webber,Consumer,United States,New York City,New York,10024.0,East,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,2799.944,7,0.2,1014.9797
5711,5712,US-2020-160857,2020-05-08,2020-05-15,Standard Class,NW-18400,Natalie Webber,Consumer,United States,New York City,New York,10024.0,East,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,19.44,3,0.0,9.3312
5712,5713,CA-2022-115805,2022-07-31,2022-07-31,Same Day,KW-16435,Katrina Willman,Consumer,United States,Chicago,Illinois,60653.0,Central,TEC-PH-10003092,Technology,Phones,Motorola L804,36.792,1,0.2,4.139099999999999
5713,5714,US-2019-143707,2019-03-01,2019-03-05,Standard Class,HR-14770,Hallie Redmond,Home Office,United States,New York City,New York,10035.0,East,TEC-PH-10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,5.9399999999999995,3,0.0,1.6038
5714,5715,CA-2022-116939,2022-09-25,2022-09-29,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Richmond,Virginia,23223.0,South,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,177.54999999999998,5,0.0,47.938500000000005
5715,5716,CA-2020-124107,2020-10-09,2020-10-12,Second Class,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,Michigan,48104.0,Central,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,619.9499999999999,5,0.0,111.59099999999995
5716,5717,CA-2020-124107,2020-10-09,2020-10-12,Second Class,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,Michigan,48104.0,Central,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,29.160000000000004,3,0.0,8.456399999999999
5717,5718,CA-2020-124107,2020-10-09,2020-10-12,Second Class,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,Michigan,48104.0,Central,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,57.959999999999994,7,0.0,27.241199999999996
5718,5719,CA-2020-124107,2020-10-09,2020-10-12,Second Class,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,Michigan,48104.0,Central,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,29.403,3,0.1,5.227200000000001
5719,5720,CA-2022-126550,2022-03-29,2022-04-02,Second Class,RD-19720,Roger Demir,Consumer,United States,Lafayette,Indiana,47905.0,Central,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,81.4,5,0.0,21.164000000000005
5723,5724,CA-2021-165820,2021-09-26,2021-09-30,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,San Francisco,California,94109.0,West,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,12.96,2,0.0,6.2208000000000006
5724,5725,CA-2019-103191,2019-09-22,2019-09-27,Standard Class,VG-21805,Vivek Grady,Corporate,United States,Chicago,Illinois,60653.0,Central,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",331.536,3,0.2,-82.884
5726,5727,CA-2020-110548,2020-05-04,2020-05-08,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Houston,Texas,77095.0,Central,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,946.344,7,0.2,118.29299999999989
5727,5728,CA-2022-117324,2022-12-08,2022-12-13,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711.0,Central,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,178.10999999999999,3,0.0,32.059799999999996
5728,5729,CA-2022-117324,2022-12-08,2022-12-13,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711.0,Central,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,1089.75,3,0.0,305.1300000000001
5729,5730,CA-2022-117324,2022-12-08,2022-12-13,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711.0,Central,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",61.06,2,0.0,28.087600000000002
5730,5731,CA-2022-117324,2022-12-08,2022-12-13,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711.0,Central,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",459.92,4,0.0,41.392799999999966
5731,5732,CA-2022-117324,2022-12-08,2022-12-13,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711.0,Central,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",27.52,4,0.0,12.659199999999998
5735,5736,CA-2019-111773,2019-06-29,2019-07-03,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,New York City,New York,10024.0,East,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",13.919999999999998,3,0.2,4.872000000000001
5736,5737,CA-2019-148614,2019-01-20,2019-01-25,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Los Angeles,California,90049.0,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",19.36,2,0.0,9.2928
5737,5738,CA-2019-148614,2019-01-20,2019-01-25,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Los Angeles,California,90049.0,West,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.3,2,0.0,5.789999999999999
5738,5739,CA-2021-156139,2021-12-31,2022-01-06,Standard Class,BP-11155,Becky Pak,Consumer,United States,San Francisco,California,94109.0,West,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",38.376000000000005,3,0.2,13.4316
5746,5747,CA-2021-113733,2021-12-08,2021-12-12,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Greenville,North Carolina,27834.0,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,249.58400000000003,2,0.2,31.197999999999986
5747,5748,CA-2021-113733,2021-12-08,2021-12-12,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Greenville,North Carolina,27834.0,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,68.112,3,0.2,17.879399999999997
5748,5749,CA-2021-113733,2021-12-08,2021-12-12,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Greenville,North Carolina,27834.0,South,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,16.560000000000002,3,0.2,-2.4840000000000018
5749,5750,CA-2022-104913,2022-11-18,2022-11-22,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Long Beach,New York,11561.0,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",74.95,5,0.0,36.725500000000004
5750,5751,CA-2019-145800,2019-05-30,2019-06-05,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Buffalo Grove,Illinois,60089.0,Central,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,355.455,3,0.5,-184.83660000000003
5751,5752,CA-2021-125850,2021-01-22,2021-01-28,Standard Class,FP-14320,Frank Preis,Consumer,United States,San Diego,California,92037.0,West,OFF-LA-10003498,Office Supplies,Labels,Avery 475,44.400000000000006,3,0.0,22.200000000000003
5752,5753,CA-2021-125850,2021-01-22,2021-01-28,Standard Class,FP-14320,Frank Preis,Consumer,United States,San Diego,California,92037.0,West,OFF-LA-10004484,Office Supplies,Labels,Avery 476,20.65,5,0.0,9.498999999999999
5753,5754,CA-2021-118514,2021-02-03,2021-02-10,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Richmond,Kentucky,40475.0,South,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,866.4,4,0.0,225.264
5754,5755,CA-2020-150749,2020-03-29,2020-04-03,Second Class,AS-10240,Alan Shonely,Consumer,United States,Springfield,Virginia,22153.0,South,OFF-AR-10003732,Office Supplies,Art,Newell 333,5.56,2,0.0,1.4455999999999998
5755,5756,CA-2019-163748,2019-10-14,2019-10-18,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Fort Worth,Texas,76106.0,Central,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",3.1599999999999993,4,0.8,-8.532
5756,5757,CA-2019-163748,2019-10-14,2019-10-18,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Fort Worth,Texas,76106.0,Central,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1999.96,5,0.2,624.9875
5757,5758,CA-2020-119634,2020-08-11,2020-08-16,Standard Class,BW-11065,Barry Weirich,Consumer,United States,Raleigh,North Carolina,27604.0,South,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",46.152,3,0.2,12.114900000000002
5759,5760,US-2021-111528,2021-12-30,2021-12-30,Same Day,JP-16135,Julie Prescott,Home Office,United States,Los Angeles,California,90032.0,West,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,481.32,4,0.0,125.14319999999998
5760,5761,US-2021-111528,2021-12-30,2021-12-30,Same Day,JP-16135,Julie Prescott,Home Office,United States,Los Angeles,California,90032.0,West,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,6.384,1,0.2,2.1546000000000003
5764,5765,CA-2020-117772,2020-09-10,2020-09-12,Second Class,MC-17575,Matt Collins,Consumer,United States,Seattle,Washington,98103.0,West,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",353.88,6,0.0,17.69399999999999
5765,5766,US-2019-126340,2019-11-08,2019-11-14,Standard Class,EB-13870,Emily Burns,Consumer,United States,Redding,California,96003.0,West,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,333.576,3,0.2,25.018199999999993
5766,5767,CA-2021-149685,2021-10-08,2021-10-15,Standard Class,PM-19135,Peter McVee,Home Office,United States,San Antonio,Texas,78207.0,Central,OFF-LA-10004545,Office Supplies,Labels,Avery 50,60.144000000000005,6,0.2,20.298599999999993
5767,5768,CA-2022-126396,2022-09-08,2022-09-12,Second Class,AR-10345,Alex Russell,Corporate,United States,Houston,Texas,77070.0,Central,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,85.2,6,0.2,20.234999999999996
5768,5769,CA-2020-154900,2020-02-25,2020-03-01,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Leominster,Massachusetts,1453.0,East,OFF-LA-10001641,Office Supplies,Labels,Avery 518,3.15,1,0.0,1.512
5769,5770,CA-2020-154900,2020-02-25,2020-03-01,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Leominster,Massachusetts,1453.0,East,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",22.72,4,0.0,10.223999999999998
5770,5771,CA-2020-103835,2020-09-24,2020-09-28,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Los Angeles,California,90032.0,West,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",14.91,3,0.0,4.6221
5771,5772,CA-2020-103835,2020-09-24,2020-09-28,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Los Angeles,California,90032.0,West,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1158.12,4,0.0,335.85479999999984
5772,5773,CA-2020-158939,2020-11-26,2020-12-01,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Springfield,Missouri,65807.0,Central,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,599.99,1,0.0,233.9961
5773,5774,CA-2021-117408,2021-08-31,2021-09-06,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Waco,Texas,76706.0,Central,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,23.968000000000004,2,0.2,2.396799999999999
5774,5775,CA-2021-142398,2021-04-12,2021-04-16,Standard Class,BP-11290,Beth Paige,Consumer,United States,Los Angeles,California,90036.0,West,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,638.2880000000001,7,0.2,-31.914400000000015
5775,5776,CA-2021-142398,2021-04-12,2021-04-16,Standard Class,BP-11290,Beth Paige,Consumer,United States,Los Angeles,California,90036.0,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,13.208000000000002,1,0.2,4.622800000000001
5776,5777,CA-2021-105277,2021-12-04,2021-12-08,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Auburn,New York,13021.0,East,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,15.528,3,0.2,5.823
5777,5778,CA-2021-112060,2021-12-04,2021-12-09,Standard Class,KT-16465,Kean Takahito,Consumer,United States,San Francisco,California,94109.0,West,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,104.85,1,0.0,50.327999999999996
5778,5779,CA-2019-105270,2019-11-11,2019-11-18,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90008.0,West,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,30.48,3,0.0,7.924800000000001
5779,5780,CA-2019-105270,2019-11-11,2019-11-18,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90008.0,West,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,112.64800000000001,1,0.2,11.264799999999997
5780,5781,US-2020-159513,2020-04-02,2020-04-09,Standard Class,JD-15790,John Dryer,Consumer,United States,Los Angeles,California,90049.0,West,TEC-MA-10003329,Technology,Machines,"Vtech AT&T CL2940 Corded Speakerphone, Black",71.976,3,0.2,24.2919
5781,5782,CA-2020-155586,2020-12-12,2020-12-16,Second Class,XP-21865,Xylona Preis,Consumer,United States,Chico,California,95928.0,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,2.21,1,0.0,0.5967
